name,single_mandate,votes,potential_voters,inside_voters,early_voters,outside_voters,attendance,early,outside,won
Захаров Дмитрий Александрович,14,2035,172804,32395,1111,2445,20.80449526631328,3.0903173764290286,6.800923479179995,False
Круглов Максим Сергеевич,14,5731,172804,32395,1111,2445,20.80449526631328,3.0903173764290286,6.800923479179995,False
Крюков Алексей Сергеевич,14,2351,172804,32395,1111,2445,20.80449526631328,3.0903173764290286,6.800923479179995,False
Михайлова Юлия Борисовна,14,9034,172804,32395,1111,2445,20.80449526631328,3.0903173764290286,6.800923479179995,False
Теличенко Валерий Иванович,14,15498,172804,32395,1111,2445,20.80449526631328,3.0903173764290286,6.800923479179995,True
Душенко Вячеслав Владимирович,15,1634,145492,26590,312,2058,19.904874494817584,1.0773480662983426,7.106353591160221,False
Крапухин Алексей Игоревич,15,3467,145492,26590,312,2058,19.904874494817584,1.0773480662983426,7.106353591160221,False
Метельский Андрей Николаевич,15,15423,145492,26590,312,2058,19.904874494817584,1.0773480662983426,7.106353591160221,True
Тимонин Максим Анатольевич,15,4064,145492,26590,312,2058,19.904874494817584,1.0773480662983426,7.106353591160221,False
Шилов Станислав Александрович,15,1953,145492,26590,312,2058,19.904874494817584,1.0773480662983426,7.106353591160221,False
Юрьев Михаил Владимирович,15,1294,145492,26590,312,2058,19.904874494817584,1.0773480662983426,7.106353591160221,False
Грищенко Елена Аркадьевна,16,3324,145793,29538,307,1823,21.721207465378995,0.9694328659845901,5.756599722116963,False
Лазарев Николай Леонидович,16,1422,145793,29538,307,1823,21.721207465378995,0.9694328659845901,5.756599722116963,False
Молев Антон Ильич,16,14476,145793,29538,307,1823,21.721207465378995,0.9694328659845901,5.756599722116963,True
Мустафин Марат Махсутович,16,729,145793,29538,307,1823,21.721207465378995,0.9694328659845901,5.756599722116963,False
Парфенов Денис Андреевич,16,6098,145793,29538,307,1823,21.721207465378995,0.9694328659845901,5.756599722116963,False
Тимонов Михаил Леонидович,16,4431,145793,29538,307,1823,21.721207465378995,0.9694328659845901,5.756599722116963,False
Андреев Андрей Владимирович,17,1628,147050,31108,283,2068,22.753485209112547,0.845811291431304,6.180698765653486,False
Брумель Игорь Николаевич,17,1210,147050,31108,283,2068,22.753485209112547,0.845811291431304,6.180698765653486,False
Петров Михаил Владимирович,17,5703,147050,31108,283,2068,22.753485209112547,0.845811291431304,6.180698765653486,False
Пинясов Николай Сергеевич,17,2218,147050,31108,283,2068,22.753485209112547,0.845811291431304,6.180698765653486,False
Пономарев Алексей Анатольевич,17,3148,147050,31108,283,2068,22.753485209112547,0.845811291431304,6.180698765653486,False
Сметанов Александр Юрьевич,17,18190,147050,31108,283,2068,22.753485209112547,0.845811291431304,6.180698765653486,True
Бабыкина Галина Дмитриевна,18,1282,145360,31333,262,2563,23.498899284534946,0.7670238304350372,7.503366707652673,False
Бурд Семен Яковлевич,18,3416,145360,31333,262,2563,23.498899284534946,0.7670238304350372,7.503366707652673,False
Киреев Андрей Николаевич,18,2117,145360,31333,262,2563,23.498899284534946,0.7670238304350372,7.503366707652673,False
Махмутова Айгуль Фатиховна,18,654,145360,31333,262,2563,23.498899284534946,0.7670238304350372,7.503366707652673,False
Назарова Ирина Александровна,18,13921,145360,31333,262,2563,23.498899284534946,0.7670238304350372,7.503366707652673,True
Погорелов Владимир Васильевич,18,1489,145360,31333,262,2563,23.498899284534946,0.7670238304350372,7.503366707652673,False
Чуканова Маргарита Алексеевна,18,10182,145360,31333,262,2563,23.498899284534946,0.7670238304350372,7.503366707652673,False
Карасева Вера Юрьевна,19,4305,149223,30500,259,2268,22.13264711204037,0.7842068610530778,6.867108729221546,False
Кругляков Виктор Михайлович,19,16855,149223,30500,259,2268,22.13264711204037,0.7842068610530778,6.867108729221546,True
Лапин Юрий Ерминингельдович,19,6073,149223,30500,259,2268,22.13264711204037,0.7842068610530778,6.867108729221546,False
Майоров Максим Александрович,19,2567,149223,30500,259,2268,22.13264711204037,0.7842068610530778,6.867108729221546,False
Новиков Михаил Михайлович,19,1842,149223,30500,259,2268,22.13264711204037,0.7842068610530778,6.867108729221546,False
Корсаков Евгений Геннадьевич,20,2679,150742,31733,286,1486,22.2267184991575,0.853603939710491,4.435158931502761,False
Молохов Александр Владимирович,20,2620,150742,31733,286,1486,22.2267184991575,0.853603939710491,4.435158931502761,False
Павленко Александр Александрович,20,2356,150742,31733,286,1486,22.2267184991575,0.853603939710491,4.435158931502761,False
Тимченко Александр Николаевич,20,6379,150742,31733,286,1486,22.2267184991575,0.853603939710491,4.435158931502761,False
Шибаев Андрей Вячеславович,20,17009,150742,31733,286,1486,22.2267184991575,0.853603939710491,4.435158931502761,True
Шульмин Виталий Юрьевич,20,1201,150742,31733,286,1486,22.2267184991575,0.853603939710491,4.435158931502761,False
Балабуткин Алексей Алексеевич,21,1462,156765,34580,462,2436,23.907122125474437,1.232723197609264,6.499813223757938,False
Зотов Владимир Борисович,21,12037,156765,34580,462,2436,23.907122125474437,1.232723197609264,6.499813223757938,False
Катков Валерий Семенович,21,5051,156765,34580,462,2436,23.907122125474437,1.232723197609264,6.499813223757938,False
Клычков Андрей Евгеньевич,21,13968,156765,34580,462,2436,23.907122125474437,1.232723197609264,6.499813223757938,True
Липагин Артём Владимирович,21,858,156765,34580,462,2436,23.907122125474437,1.232723197609264,6.499813223757938,False
Родионова Светлана Сергеевна,21,3035,156765,34580,462,2436,23.907122125474437,1.232723197609264,6.499813223757938,False
Власов Александр Витальевич,22,3045,153529,30585,261,1809,21.26959727478196,0.799265043638034,5.5397335783187875,False
Волков Владимир Николаевич,22,5828,153529,30585,261,1809,21.26959727478196,0.799265043638034,5.5397335783187875,False
Караваева Марина Степановна,22,3203,153529,30585,261,1809,21.26959727478196,0.799265043638034,5.5397335783187875,False
Святенко Инна Юрьевна,22,18158,153529,30585,261,1809,21.26959727478196,0.799265043638034,5.5397335783187875,True
Солянин Валерий Владимирович,22,1335,153529,30585,261,1809,21.26959727478196,0.799265043638034,5.5397335783187875,False
Гуличева Елена Петровна,23,5935,148145,26950,280,2025,19.7475446353235,0.9571013501965476,6.921893693385746,False
Новиков Юрий Николаевич,23,2496,148145,26950,280,2025,19.7475446353235,0.9571013501965476,6.921893693385746,False
Платонов Владимир Михайлович,23,14201,148145,26950,280,2025,19.7475446353235,0.9571013501965476,6.921893693385746,True
Прочик Евгений Евгеньевич,23,1832,148145,26950,280,2025,19.7475446353235,0.9571013501965476,6.921893693385746,False
Шишкин Сергей Владимирович,23,3659,148145,26950,280,2025,19.7475446353235,0.9571013501965476,6.921893693385746,False
Зотов Владимир Владимирович,24,5163,175114,35375,686,3374,22.519615793140467,1.7395714466844174,8.555851401039686,False
Зотова Зоя Михайловна,24,15922,175114,35375,686,3374,22.519615793140467,1.7395714466844174,8.555851401039686,True
Ким Сергей Степанович,24,1270,175114,35375,686,3374,22.519615793140467,1.7395714466844174,8.555851401039686,False
Овчаренко Татьяна Иосифовна,24,3434,175114,35375,686,3374,22.519615793140467,1.7395714466844174,8.555851401039686,False
Протасов Роман Игоревич,24,1917,175114,35375,686,3374,22.519615793140467,1.7395714466844174,8.555851401039686,False
Тарасов Павел Михайлович,24,10314,175114,35375,686,3374,22.519615793140467,1.7395714466844174,8.555851401039686,False
Ананьев Олег Вячеславович,25,2355,148539,29113,295,2326,21.364086199583948,0.9296023192790067,7.32967794794227,False
Антонов-Овсеенко Антон Антонович,25,2358,148539,29113,295,2326,21.364086199583948,0.9296023192790067,7.32967794794227,False
Енгалычева Екатерина Александровна,25,5244,148539,29113,295,2326,21.364086199583948,0.9296023192790067,7.32967794794227,False
Козадаев Сергей Сергеевич,25,1588,148539,29113,295,2326,21.364086199583948,0.9296023192790067,7.32967794794227,False
Мещерякова Наталья Юрьевна,25,2303,148539,29113,295,2326,21.364086199583948,0.9296023192790067,7.32967794794227,False
Стебенкова Людмила Васильевна,25,16701,148539,29113,295,2326,21.364086199583948,0.9296023192790067,7.32967794794227,True
Балашов Евгений Борисович,26,10330,146929,30241,851,933,21.796241722192352,2.6572989851678375,2.9133489461358315,False
Медовар Юрий Анатольевич,26,1922,146929,30241,851,933,21.796241722192352,2.6572989851678375,2.9133489461358315,False
Пройдаков Андрей Юрьевич,26,966,146929,30241,851,933,21.796241722192352,2.6572989851678375,2.9133489461358315,False
Федосов Владислав Владимирович,26,1379,146929,30241,851,933,21.796241722192352,2.6572989851678375,2.9133489461358315,False
Щитов Кирилл Владимирович,26,16419,146929,30241,851,933,21.796241722192352,2.6572989851678375,2.9133489461358315,True
Гоголев Виктор Александрович,27,2491,152328,31322,846,1281,21.95853684155244,2.5292235941283745,3.829710903166014,False
Добровольский Алексей Юрьевич,27,4872,152328,31322,846,1281,21.95853684155244,2.5292235941283745,3.829710903166014,False
Орлов Степан Владимирович,27,23007,152328,31322,846,1281,21.95853684155244,2.5292235941283745,3.829710903166014,True
Щербакова Ольга Александровна,27,1645,152328,31322,846,1281,21.95853684155244,2.5292235941283745,3.829710903166014,False
Антонцев Михаил Иванович,28,14280,150339,29049,890,1694,21.041113749592586,2.8135175291625836,5.355167072361142,True
Жармуханов Николай Люкманович,28,604,150339,29049,890,1694,21.041113749592586,2.8135175291625836,5.355167072361142,False
Каров Кирилл Николаевич,28,1787,150339,29049,890,1694,21.041113749592586,2.8135175291625836,5.355167072361142,False
Куимов Владимир Михайлович,28,5216,150339,29049,890,1694,21.041113749592586,2.8135175291625836,5.355167072361142,False
Мирошина Марина Геннадьевна,28,5365,150339,29049,890,1694,21.041113749592586,2.8135175291625836,5.355167072361142,False
Яблоков Алексей Владимирович,28,3241,150339,29049,890,1694,21.041113749592586,2.8135175291625836,5.355167072361142,False
Гендин Геннадий Васильевич,29,4054,149556,27813,865,1607,20.249939821872744,2.8561994386660063,5.306257223047713,False
Медведев Александр Константинович,29,7274,149556,27813,865,1607,20.249939821872744,2.8561994386660063,5.306257223047713,False
Минько Нина Григорьевна,29,10941,149556,27813,865,1607,20.249939821872744,2.8561994386660063,5.306257223047713,True
Петров Иван Евгеньевич,29,4835,149556,27813,865,1607,20.249939821872744,2.8561994386660063,5.306257223047713,False
Пороховниченко Юрий Иванович,29,1308,149556,27813,865,1607,20.249939821872744,2.8561994386660063,5.306257223047713,False
Сонкин Виктор Николаевич,29,815,149556,27813,865,1607,20.249939821872744,2.8561994386660063,5.306257223047713,False
Давыдов Денис Владимирович,30,5417,159465,29484,856,1570,20.01066064653686,2.682544656847383,4.920087746787841,False
Елисеев Сергей Геннадиевич,30,1645,159465,29484,856,1570,20.01066064653686,2.682544656847383,4.920087746787841,False
Мишин Алексей Валентинович,30,16069,159465,29484,856,1570,20.01066064653686,2.682544656847383,4.920087746787841,True
Новиков Дмитрий Владимирович,30,2352,159465,29484,856,1570,20.01066064653686,2.682544656847383,4.920087746787841,False
Поняхина Марина Анатольевна,30,1489,159465,29484,856,1570,20.01066064653686,2.682544656847383,4.920087746787841,False
Репкина Елена Владимировна,30,3860,159465,29484,856,1570,20.01066064653686,2.682544656847383,4.920087746787841,False
Анохин Сергей Владимирович,31,1346,148225,28338,890,1544,20.760330578512395,2.8922396984271415,5.017548420642142,False
Грязнова Варвара Леонидовна,31,4259,148225,28338,890,1544,20.760330578512395,2.8922396984271415,5.017548420642142,False
Зверев Сергей Иванович,31,16018,148225,28338,890,1544,20.760330578512395,2.8922396984271415,5.017548420642142,True
Курафеев Александр Юрьевич,31,4536,148225,28338,890,1544,20.760330578512395,2.8922396984271415,5.017548420642142,False
Новикова Анна Сергеевна,31,1033,148225,28338,890,1544,20.760330578512395,2.8922396984271415,5.017548420642142,False
Сухов Олег Владимирович,31,2288,148225,28338,890,1544,20.760330578512395,2.8922396984271415,5.017548420642142,False
Гончаров Кирилл Алексеевич,32,7944,152142,30832,679,2023,22.041250936624994,2.024810639947516,6.0326832468539395,False
Дьячков Роман Михайлович,32,4326,152142,30832,679,2023,22.041250936624994,2.024810639947516,6.0326832468539395,False
Журавский Сергей Владимирович,32,1807,152142,30832,679,2023,22.041250936624994,2.024810639947516,6.0326832468539395,False
Ломакина Татьяна Евгеньевна,32,12036,152142,30832,679,2023,22.041250936624994,2.024810639947516,6.0326832468539395,True
Почукаев Анатолий Юрьевич,32,2927,152142,30832,679,2023,22.041250936624994,2.024810639947516,6.0326832468539395,False
Чернышов Борис Александрович,32,1828,152142,30832,679,2023,22.041250936624994,2.024810639947516,6.0326832468539395,False
Шинкаренко Татьяна Андреевна,32,1510,152142,30832,679,2023,22.041250936624994,2.024810639947516,6.0326832468539395,False
Греков Платон Евгеньевич,33,2403,176030,32040,702,1287,19.33136397205022,2.0629463104998678,3.7820682359164244,False
Гусева Людмила Ивановна,33,18979,176030,32040,702,1287,19.33136397205022,2.0629463104998678,3.7820682359164244,True
Макаров Вячеслав Геннадьевич,33,2199,176030,32040,702,1287,19.33136397205022,2.0629463104998678,3.7820682359164244,False
Попов Александр Викторович,33,3143,176030,32040,702,1287,19.33136397205022,2.0629463104998678,3.7820682359164244,False
Тарасов Антон Александрович,33,6155,176030,32040,702,1287,19.33136397205022,2.0629463104998678,3.7820682359164244,False
Животов Геннадий Васильевич,34,5424,168565,31214,504,1453,19.678462314240797,1.5193994754454192,4.380332217901179,False
Кочетков Владимир Валерьевич,34,7034,168565,31214,504,1453,19.678462314240797,1.5193994754454192,4.380332217901179,False
Огородников Георгий Борисович,34,3358,168565,31214,504,1453,19.678462314240797,1.5193994754454192,4.380332217901179,False
Семенников Александр Григорьевич,34,13913,168565,31214,504,1453,19.678462314240797,1.5193994754454192,4.380332217901179,True
Юриков Антон Вадимович,34,2209,168565,31214,504,1453,19.678462314240797,1.5193994754454192,4.380332217901179,False
Анохина Ольга Ярославовна,35,6393,177390,35112,463,1823,21.082360899712498,1.2380341194716296,4.874592224183111,False
Борщев Валерий Васильевич,35,5420,177390,35112,463,1823,21.082360899712498,1.2380341194716296,4.874592224183111,False
Васильев Сергей Иванович,35,8579,177390,35112,463,1823,21.082360899712498,1.2380341194716296,4.874592224183111,False
Лайшев Ренат Алексеевич,35,13771,177390,35112,463,1823,21.082360899712498,1.2380341194716296,4.874592224183111,True
Паращенко Сергей Николаевич,35,869,177390,35112,463,1823,21.082360899712498,1.2380341194716296,4.874592224183111,False
Устинов Арсений Григорьевич,35,1126,177390,35112,463,1823,21.082360899712498,1.2380341194716296,4.874592224183111,False
Волков Николай Юрьевич,36,4561,145974,27853,805,1840,20.892761724690697,2.6395173453996983,6.033182503770739,False
Гринченко Владимир Владимирович,36,1137,145974,27853,805,1840,20.892761724690697,2.6395173453996983,6.033182503770739,False
Росс Сергей Геннадьевич,36,4843,145974,27853,805,1840,20.892761724690697,2.6395173453996983,6.033182503770739,False
Семенов Григорий Викторович,36,3515,145974,27853,805,1840,20.892761724690697,2.6395173453996983,6.033182503770739,False
Шарапова Ольга Викторовна,36,15222,145974,27853,805,1840,20.892761724690697,2.6395173453996983,6.033182503770739,True
Вышегородцев Михаил Михайлович,37,4454,174390,32568,815,1799,20.174321922128563,2.316525495992269,5.113410266613609,False
Губенко Николай Николаевич,37,11145,174390,32568,815,1799,20.174321922128563,2.316525495992269,5.113410266613609,True
Мишин Геннадий Александрович,37,1203,174390,32568,815,1799,20.174321922128563,2.316525495992269,5.113410266613609,False
Рамазанов Сираждин Омарович,37,434,174390,32568,815,1799,20.174321922128563,2.316525495992269,5.113410266613609,False
Рублева Юлия Владимировна,37,3091,174390,32568,815,1799,20.174321922128563,2.316525495992269,5.113410266613609,False
Русакова Елена Леонидовна,37,9002,174390,32568,815,1799,20.174321922128563,2.316525495992269,5.113410266613609,False
Сильнов Алексей Сергеевич,37,4421,174390,32568,815,1799,20.174321922128563,2.316525495992269,5.113410266613609,False
Балакин Михаил Дмитриевич,38,20450,184405,42769,292,1470,24.14847753585857,0.6557229794974287,3.3010711639082886,True
Сагенбаев Игорь Александрович,38,9399,184405,42769,292,1470,24.14847753585857,0.6557229794974287,3.3010711639082886,False
Токаев Борис Владимирович,38,2197,184405,42769,292,1470,24.14847753585857,0.6557229794974287,3.3010711639082886,False
Хандриков Илья Николаевич,38,3079,184405,42769,292,1470,24.14847753585857,0.6557229794974287,3.3010711639082886,False
Шелудько Александр Леонидович,38,2070,184405,42769,292,1470,24.14847753585857,0.6557229794974287,3.3010711639082886,False
Ширяев Денис Александрович,38,5262,184405,42769,292,1470,24.14847753585857,0.6557229794974287,3.3010711639082886,False
Лябихов Роман Михайлович,39,3719,158930,34507,716,1558,23.142893097590132,1.9466572415105625,4.2358826568065036,False
Московченко Николай Михайлович,39,4283,158930,34507,716,1558,23.142893097590132,1.9466572415105625,4.2358826568065036,False
Ноздрин Александр Дмитриевич,39,1536,158930,34507,716,1558,23.142893097590132,1.9466572415105625,4.2358826568065036,False
Палеев Антон Рафаэльевич,39,14368,158930,34507,716,1558,23.142893097590132,1.9466572415105625,4.2358826568065036,True
Сиднев Виктор Владимирович,39,10107,158930,34507,716,1558,23.142893097590132,1.9466572415105625,4.2358826568065036,False
Сысоев Дмитрий Ростиславович,39,1259,158930,34507,716,1558,23.142893097590132,1.9466572415105625,4.2358826568065036,False
Милявский Александр Борисович,40,17609,173716,31972,697,1777,19.82891616201156,2.0234570051675087,5.158799280032515,True
Павленков Юрий Викторович,40,2495,173716,31972,697,1777,19.82891616201156,2.0234570051675087,5.158799280032515,False
Радаева Ольга Вячеславовна,40,4191,173716,31972,697,1777,19.82891616201156,2.0234570051675087,5.158799280032515,False
Раменский Павел Олегович,40,3255,173716,31972,697,1777,19.82891616201156,2.0234570051675087,5.158799280032515,False
Святошенко Владимир Алексеевич,40,5572,173716,31972,697,1777,19.82891616201156,2.0234570051675087,5.158799280032515,False
Александрова Мария Александровна,41,5947,164090,28076,637,1644,18.500213297580597,2.098362815825016,5.415554896728926,False
Захаркин Руслан Игоревич,41,2164,164090,28076,637,1644,18.500213297580597,2.098362815825016,5.415554896728926,False
Казенков Олег Юрьевич,41,3380,164090,28076,637,1644,18.500213297580597,2.098362815825016,5.415554896728926,False
Лемперт Петр Иванович,41,3220,164090,28076,637,1644,18.500213297580597,2.098362815825016,5.415554896728926,False
Поселёнов Павел Александрович,41,12192,164090,28076,637,1644,18.500213297580597,2.098362815825016,5.415554896728926,True
Тупикин Дмитрий Васильевич,41,2236,164090,28076,637,1644,18.500213297580597,2.098362815825016,5.415554896728926,False
Батышева Татьяна Тимофеевна,42,14314,160228,28875,702,2046,19.736250842549367,2.2199032349871928,6.469974385731904,True
Логинов Алексей Михайлович,42,1439,160228,28875,702,2046,19.736250842549367,2.2199032349871928,6.469974385731904,False
Меньшиков Михаил Васильевич,42,4911,160228,28875,702,2046,19.736250842549367,2.2199032349871928,6.469974385731904,False
Новиков Юрий Михайлович,42,6884,160228,28875,702,2046,19.736250842549367,2.2199032349871928,6.469974385731904,False
Чуев Александр Викторович,42,2989,160228,28875,702,2046,19.736250842549367,2.2199032349871928,6.469974385731904,False
